,times,upward_incident_reserve,downward_incident_reserve,To regulate up,To regulate down,Incentive component,Consume,Feed,Regulation state
69,2012-09-21 15:30:00,0.0,0.0,63.55,0.0,0,63.55,63.55,1
70,2012-09-21 15:45:00,0.0,0.0,60.0,0.0,0,60.0,60.0,1
71,2012-09-21 16:00:00,0.0,0.0,56.0,0.0,0,56.0,56.0,1
72,2012-09-21 16:15:00,0.0,0.0,239.55,0.0,0,239.55,239.55,1
73,2012-09-21 16:30:00,0.0,0.0,58.55,0.0,0,58.55,58.55,1
74,2012-09-21 16:45:00,0.0,0.0,0.0,44.0,0,44.0,44.0,-1
75,2012-09-21 17:00:00,0.0,0.0,68.0,0.0,0,68.0,68.0,1
76,2012-09-21 17:15:00,0.0,0.0,52.0,49.79,0,52.0,49.79,2
77,2012-09-21 17:30:00,0.0,0.0,48.0,0.0,0,48.0,48.0,1
78,2012-09-21 17:45:00,0.0,0.0,239.55,0.0,0,239.55,239.55,1
79,2012-09-21 18:00:00,0.0,0.0,113.55,0.0,0,113.55,113.55,1
80,2012-09-21 18:15:00,0.0,0.0,127.17,26.94,0,26.94,26.94,-1
81,2012-09-21 18:30:00,0.0,0.0,127.17,22.9,0,22.9,22.9,-1
82,2012-09-21 18:45:00,0.0,0.0,0.0,18.66,0,18.66,18.66,-1
83,2012-09-21 19:00:00,0.0,0.0,0.0,20.76,0,20.76,20.76,-1
84,2012-09-21 19:15:00,0.0,0.0,80.55,50.09,0,80.55,50.09,2
85,2012-09-21 19:30:00,0.0,0.0,48.0,15.66,0,15.66,15.66,-1
86,2012-09-21 19:45:00,0.0,0.0,0.0,12.0,0,12.0,12.0,-1
87,2012-09-21 20:00:00,0.0,0.0,0.0,18.74,0,18.74,18.74,-1
88,2012-09-21 20:15:00,0.0,0.0,0.0,32.66,0,32.66,32.66,-1
89,2012-09-21 20:30:00,0.0,0.0,0.0,18.66,0,18.66,18.66,-1
90,2012-09-21 20:45:00,0.0,0.0,0.0,16.0,0,16.0,16.0,-1
91,2012-09-21 21:00:00,0.0,0.0,0.0,12.0,0,12.0,12.0,-1
92,2012-09-21 21:15:00,0.0,0.0,0.0,34.66,0,34.66,34.66,-1
93,2012-09-21 21:30:00,0.0,0.0,60.0,41.66,0,60.0,41.66,2
94,2012-09-21 21:45:00,0.0,0.0,0.0,16.0,0,16.0,16.0,-1
95,2012-09-21 22:00:00,0.0,0.0,0.0,6.45,0,6.45,6.45,-1
96,2012-09-21 22:15:00,0.0,0.0,65.0,45.79,0,65.0,45.79,2
97,2012-09-21 22:30:00,0.0,0.0,53.0,45.79,0,53.0,53.0,1
98,2012-09-21 22:45:00,0.0,0.0,53.0,23.0,0,23.0,23.0,-1
99,2012-09-21 23:00:00,0.0,0.0,0.0,23.0,0,23.0,23.0,-1
100,2012-09-21 23:15:00,0.0,0.0,79.65,31.28,0,79.65,31.28,2
101,2012-09-21 23:30:00,0.0,0.0,43.29,43.0,0,43.0,43.0,-1
102,2012-09-21 23:45:00,0.0,0.0,0.0,31.59,0,31.59,31.59,-1
103,2012-09-22 00:00:00,0.0,0.0,0.0,39.0,0,39.0,39.0,-1
104,2012-09-22 00:15:00,0.0,0.0,53.0,41.55,0,53.0,41.55,2
105,2012-09-22 00:30:00,0.0,0.0,67.18,0.0,0,67.18,67.18,1
106,2012-09-22 00:45:00,0.0,0.0,37.0,0.0,0,37.0,37.0,1
107,2012-09-22 01:00:00,0.0,0.0,41.0,0.0,0,41.0,41.0,1
108,2012-09-22 01:15:00,0.0,0.0,0.0,0.0,0,37.12,37.12,0
109,2012-09-22 01:30:00,0.0,0.0,32.59,0.0,0,32.59,32.59,1
110,2012-09-22 01:45:00,0.0,0.0,0.0,0.0,0,37.07,37.07,0
111,2012-09-22 02:00:00,0.0,0.0,0.0,0.0,0,37.07,37.07,0
112,2012-09-22 02:15:00,0.0,0.0,0.0,0.0,0,37.17,37.17,0
113,2012-09-22 02:30:00,0.0,0.0,45.0,0.0,0,45.0,45.0,1
114,2012-09-22 02:45:00,0.0,0.0,45.0,41.55,0,41.55,41.55,-1
115,2012-09-22 03:00:00,0.0,0.0,0.0,0.0,0,37.17,37.17,0
116,2012-09-22 03:15:00,0.0,0.0,37.0,0.0,0,37.0,37.0,1
117,2012-09-22 03:30:00,0.0,0.0,0.0,41.55,0,41.55,41.55,-1
118,2012-09-22 03:45:00,0.0,0.0,0.0,0.0,0,37.57,37.57,0
119,2012-09-22 04:00:00,0.0,0.0,0.0,39.55,0,39.55,39.55,-1
120,2012-09-22 04:15:00,0.0,0.0,0.0,28.85,0,28.85,28.85,-1
121,2012-09-22 04:30:00,0.0,0.0,0.0,35.55,0,35.55,35.55,-1
122,2012-09-22 04:45:00,0.0,0.0,53.0,35.55,0,53.0,53.0,1
123,2012-09-22 05:00:00,0.0,0.0,66.57,0.0,0,66.57,66.57,1
124,2012-09-22 05:15:00,0.0,0.0,45.0,41.55,0,41.55,41.55,-1
125,2012-09-22 05:30:00,0.0,0.0,0.0,23.0,0,23.0,23.0,-1
126,2012-09-22 05:45:00,0.0,0.0,57.0,31.54,0,57.0,57.0,1
127,2012-09-22 06:00:00,0.0,0.0,79.34,31.54,0,79.34,79.34,1
128,2012-09-22 06:15:00,0.0,0.0,47.57,27.0,0,47.57,27.0,2
129,2012-09-22 06:30:00,0.0,0.0,45.0,44.0,0,45.0,45.0,1
130,2012-09-22 06:45:00,0.0,0.0,121.57,0.0,0,121.57,121.57,1
131,2012-09-22 07:00:00,0.0,0.0,102.29,0.0,0,102.29,102.29,1
132,2012-09-22 07:15:00,0.0,0.0,69.57,-36.57,0,-36.57,-36.57,-1
133,2012-09-22 07:30:00,0.0,0.0,45.0,-12.55,0,45.0,45.0,1
134,2012-09-22 07:45:00,0.0,0.0,0.0,0.0,0,45.25,45.25,0
135,2012-09-22 08:00:00,0.0,0.0,0.0,46.49,0,46.49,46.49,-1
136,2012-09-22 08:15:00,0.0,0.0,0.0,38.55,0,38.55,38.55,-1
137,2012-09-22 08:30:00,0.0,0.0,0.0,37.65,0,37.65,37.65,-1
138,2012-09-22 08:45:00,0.0,0.0,0.0,27.0,0,27.0,27.0,-1
139,2012-09-22 09:00:00,0.0,0.0,0.0,39.0,0,39.0,39.0,-1
140,2012-09-22 09:15:00,0.0,0.0,0.0,40.44,0,40.44,40.44,-1
141,2012-09-22 09:30:00,0.0,0.0,0.0,39.0,0,39.0,39.0,-1
142,2012-09-22 09:45:00,0.0,0.0,0.0,38.77,0,38.77,38.77,-1
143,2012-09-22 10:00:00,0.0,0.0,0.0,36.93,0,36.93,36.93,-1
144,2012-09-22 10:15:00,0.0,0.0,0.0,39.55,0,39.55,39.55,-1
145,2012-09-22 10:30:00,0.0,0.0,0.0,37.33,0,37.33,37.33,-1
146,2012-09-22 10:45:00,0.0,0.0,0.0,36.76,0,36.76,36.76,-1
147,2012-09-22 11:00:00,0.0,0.0,0.0,27.0,0,27.0,27.0,-1
148,2012-09-22 11:15:00,0.0,0.0,140.57,23.0,0,140.57,23.0,2
149,2012-09-22 11:30:00,0.0,0.0,152.57,-36.57,0,152.57,-36.57,2
150,2012-09-22 11:45:00,0.0,0.0,0.0,-36.57,0,-36.57,-36.57,-1
151,2012-09-22 12:00:00,0.0,0.0,0.0,36.57,0,36.57,36.57,-1
152,2012-09-22 12:15:00,0.0,0.0,0.0,33.59,0,33.59,33.59,-1
153,2012-09-22 12:30:00,0.0,0.0,0.0,29.55,0,29.55,29.55,-1
154,2012-09-22 12:45:00,0.0,0.0,0.0,35.0,0,35.0,35.0,-1
155,2012-09-22 13:00:00,0.0,0.0,0.0,31.0,0,31.0,31.0,-1
156,2012-09-22 13:15:00,0.0,0.0,49.39,35.0,0,49.39,35.0,2
157,2012-09-22 13:30:00,0.0,0.0,0.0,27.0,0,27.0,27.0,-1
158,2012-09-22 13:45:00,0.0,0.0,0.0,33.08,0,33.08,33.08,-1
159,2012-09-22 14:00:00,0.0,0.0,0.0,33.55,0,33.55,33.55,-1
160,2012-09-22 14:15:00,0.0,0.0,0.0,23.0,0,23.0,23.0,-1
161,2012-09-22 14:30:00,0.0,0.0,0.0,29.53,0,29.53,29.53,-1
162,2012-09-22 14:45:00,0.0,0.0,0.0,31.0,0,31.0,31.0,-1
163,2012-09-22 15:00:00,0.0,0.0,0.0,33.82,0,33.82,33.82,-1
164,2012-09-22 15:15:00,0.0,0.0,0.0,5.55,0,5.55,5.55,-1
165,2012-09-22 15:30:00,0.0,0.0,0.0,41.29,0,41.29,41.29,-1
166,2012-09-22 15:45:00,0.0,0.0,44.69,0.0,0,44.69,44.69,1
167,2012-09-22 16:00:00,0.0,0.0,54.2,0.0,0,54.2,54.2,1
168,2012-09-22 16:15:00,0.0,0.0,49.0,46.49,0,49.0,46.49,2
169,2012-09-22 16:30:00,0.0,0.0,0.0,45.49,0,45.49,45.49,-1
170,2012-09-22 16:45:00,0.0,0.0,0.0,0.0,0,45.25,45.25,0
171,2012-09-22 17:00:00,0.0,0.0,0.0,0.0,0,45.25,45.25,0
172,2012-09-22 17:15:00,0.0,0.0,0.0,36.22,0,36.22,36.22,-1
173,2012-09-22 17:30:00,0.0,0.0,0.0,39.48,0,39.48,39.48,-1
174,2012-09-22 17:45:00,0.0,0.0,65.0,39.48,0,65.0,65.0,1
175,2012-09-22 18:00:00,0.0,0.0,272.57,0.0,0,272.57,272.57,1
176,2012-09-22 18:15:00,0.0,0.0,272.57,44.0,0,44.0,44.0,-1
177,2012-09-22 18:30:00,0.0,0.0,0.0,38.55,0,38.55,38.55,-1
178,2012-09-22 18:45:00,0.0,0.0,0.0,38.32,0,38.32,38.32,-1
179,2012-09-22 19:00:00,0.0,0.0,0.0,37.1,0,37.1,37.1,-1
180,2012-09-22 19:15:00,0.0,0.0,0.0,46.49,0,46.49,46.49,-1
181,2012-09-22 19:30:00,0.0,0.0,0.0,27.0,0,27.0,27.0,-1
182,2012-09-22 19:45:00,0.0,0.0,0.0,23.0,0,23.0,23.0,-1
183,2012-09-22 20:00:00,0.0,0.0,0.0,36.46,0,36.46,36.46,-1
184,2012-09-22 20:15:00,0.0,0.0,272.57,46.49,0,272.57,46.49,2
185,2012-09-22 20:30:00,0.0,0.0,272.57,29.55,0,29.55,29.55,-1
186,2012-09-22 20:45:00,0.0,0.0,0.0,36.68,0,36.68,36.68,-1
187,2012-09-22 21:00:00,0.0,0.0,0.0,36.45,0,36.45,36.45,-1
188,2012-09-22 21:15:00,0.0,0.0,117.17,40.55,0,117.17,40.55,2
189,2012-09-22 21:30:00,0.0,0.0,49.0,29.89,0,29.89,29.89,-1
190,2012-09-22 21:45:00,0.0,0.0,0.0,29.89,0,29.89,29.89,-1
191,2012-09-22 22:00:00,0.0,0.0,0.0,27.0,0,27.0,27.0,-1
192,2012-09-22 22:15:00,0.0,0.0,55.0,10.59,0,55.0,10.59,2
193,2012-09-22 22:30:00,0.0,0.0,56.0,18.57,0,56.0,18.57,2
194,2012-09-22 22:45:00,0.0,0.0,0.0,4.57,0,4.57,4.57,-1
195,2012-09-22 23:00:00,0.0,0.0,0.0,14.57,0,14.57,14.57,-1
196,2012-09-22 23:15:00,0.0,0.0,95.93,15.0,0,95.93,15.0,2
197,2012-09-22 23:30:00,0.0,0.0,95.93,18.57,0,18.57,18.57,-1
198,2012-09-22 23:45:00,0.0,0.0,0.0,27.0,0,27.0,27.0,-1
199,2012-09-23 00:00:00,0.0,0.0,0.0,15.0,0,15.0,15.0,-1
200,2012-09-23 00:15:00,0.0,0.0,0.0,31.0,0,31.0,31.0,-1
201,2012-09-23 00:30:00,0.0,0.0,0.0,18.57,0,18.57,18.57,-1
202,2012-09-23 00:45:00,0.0,0.0,0.0,18.57,0,18.57,18.57,-1
203,2012-09-23 01:00:00,0.0,0.0,0.0,15.0,0,15.0,15.0,-1
204,2012-09-23 01:15:00,0.0,0.0,0.0,13.75,0,13.75,13.75,-1
205,2012-09-23 01:30:00,0.0,0.0,0.0,28.79,0,28.79,28.79,-1
206,2012-09-23 01:45:00,0.0,0.0,0.0,23.0,0,23.0,23.0,-1
207,2012-09-23 02:00:00,0.0,0.0,0.0,19.0,0,19.0,19.0,-1
208,2012-09-23 02:15:00,0.0,0.0,0.0,23.98,0,23.98,23.98,-1
209,2012-09-23 02:30:00,0.0,0.0,0.0,25.01,0,25.01,25.01,-1
210,2012-09-23 02:45:00,0.0,0.0,0.0,23.0,0,23.0,23.0,-1
211,2012-09-23 03:00:00,0.0,0.0,0.0,23.51,0,23.51,23.51,-1
212,2012-09-23 03:15:00,0.0,0.0,0.0,24.48,0,24.48,24.48,-1
213,2012-09-23 03:30:00,0.0,0.0,0.0,22.57,0,22.57,22.57,-1
214,2012-09-23 03:45:00,0.0,0.0,0.0,20.08,0,20.08,20.08,-1
215,2012-09-23 04:00:00,0.0,0.0,0.0,22.57,0,22.57,22.57,-1
216,2012-09-23 04:15:00,0.0,0.0,0.0,21.56,0,21.56,21.56,-1
217,2012-09-23 04:30:00,0.0,0.0,0.0,16.84,0,16.84,16.84,-1
218,2012-09-23 04:45:00,0.0,0.0,0.0,22.04,0,22.04,22.04,-1
219,2012-09-23 05:00:00,0.0,0.0,0.0,21.56,0,21.56,21.56,-1
220,2012-09-23 05:15:00,0.0,0.0,42.0,35.0,0,42.0,35.0,2
221,2012-09-23 05:30:00,0.0,0.0,0.0,19.0,0,19.0,19.0,-1
222,2012-09-23 05:45:00,0.0,0.0,0.0,19.0,0,19.0,19.0,-1
223,2012-09-23 06:00:00,0.0,0.0,0.0,39.57,0,39.57,39.57,-1
224,2012-09-23 06:15:00,0.0,0.0,0.0,41.57,0,41.57,41.57,-1
225,2012-09-23 06:30:00,0.0,0.0,0.0,41.57,0,41.57,41.57,-1
226,2012-09-23 06:45:00,0.0,0.0,55.55,0.0,0,55.55,55.55,1
227,2012-09-23 07:00:00,0.0,0.0,42.0,0.0,0,42.0,42.0,1
228,2012-09-23 07:15:00,0.0,0.0,0.0,40.57,0,40.57,40.57,-1
229,2012-09-23 07:30:00,0.0,0.0,48.0,41.57,0,48.0,41.57,2
230,2012-09-23 07:45:00,0.0,0.0,51.55,0.0,0,51.55,51.55,1
231,2012-09-23 08:00:00,0.0,0.0,45.0,0.0,0,45.0,45.0,1
232,2012-09-23 08:15:00,0.0,0.0,0.0,12.57,0,12.57,12.57,-1
233,2012-09-23 08:30:00,0.0,0.0,0.0,33.03,0,33.03,33.03,-1
234,2012-09-23 08:45:00,0.0,0.0,0.0,35.0,0,35.0,35.0,-1
235,2012-09-23 09:00:00,0.0,0.0,0.0,28.14,0,28.14,28.14,-1
236,2012-09-23 09:15:00,0.0,0.0,0.0,32.29,0,32.29,32.29,-1
237,2012-09-23 09:30:00,0.0,0.0,0.0,33.39,0,33.39,33.39,-1
238,2012-09-23 09:45:00,0.0,0.0,45.0,40.57,0,40.57,40.57,-1
239,2012-09-23 10:00:00,0.0,0.0,0.0,39.57,0,39.57,39.57,-1
240,2012-09-23 10:15:00,0.0,0.0,0.0,27.0,0,27.0,27.0,-1
241,2012-09-23 10:30:00,0.0,0.0,0.0,27.0,0,27.0,27.0,-1
242,2012-09-23 10:45:00,0.0,0.0,0.0,19.0,0,19.0,19.0,-1
243,2012-09-23 11:00:00,0.0,0.0,0.0,23.0,0,23.0,23.0,-1
244,2012-09-23 11:15:00,0.0,0.0,0.0,27.0,0,27.0,27.0,-1
245,2012-09-23 11:30:00,0.0,0.0,0.0,38.57,0,38.57,38.57,-1
246,2012-09-23 11:45:00,0.0,0.0,0.0,23.0,0,23.0,23.0,-1
247,2012-09-23 12:00:00,0.0,0.0,0.0,-1.16,0,-1.16,-1.16,-1
248,2012-09-23 12:15:00,0.0,0.0,0.0,45.19,0,45.19,45.19,-1
249,2012-09-23 12:30:00,0.0,0.0,0.0,0.0,0,43.29,43.29,0
250,2012-09-23 12:45:00,0.0,0.0,0.0,32.29,0,32.29,32.29,-1
251,2012-09-23 13:00:00,0.0,0.0,0.0,33.09,0,33.09,33.09,-1
252,2012-09-23 13:15:00,0.0,0.0,0.0,2.23,0,2.23,2.23,-1
253,2012-09-23 13:30:00,0.0,0.0,0.0,31.0,0,31.0,31.0,-1
254,2012-09-23 13:45:00,0.0,0.0,0.0,32.57,0,32.57,32.57,-1
255,2012-09-23 14:00:00,0.0,0.0,0.0,19.0,0,19.0,19.0,-1
256,2012-09-23 14:15:00,0.0,0.0,0.0,-64.57,0,-64.57,-64.57,-1
257,2012-09-23 14:30:00,0.0,0.0,0.0,33.19,0,33.19,33.19,-1
258,2012-09-23 14:45:00,0.0,0.0,0.0,0.0,0,43.29,43.29,0
259,2012-09-23 15:00:00,0.0,0.0,0.0,0.0,0,43.29,43.29,0
260,2012-09-23 15:15:00,0.0,0.0,0.0,30.74,0,30.74,30.74,-1
261,2012-09-23 15:30:00,0.0,0.0,132.55,31.09,0,132.55,132.55,1
262,2012-09-23 15:45:00,0.0,0.0,121.69,0.0,0,121.69,121.69,1
263,2012-09-23 16:00:00,0.0,0.0,60.0,35.0,0,60.0,35.0,2
264,2012-09-23 16:15:00,0.0,0.0,76.55,0.0,0,76.55,76.55,1
265,2012-09-23 16:30:00,0.0,0.0,64.0,0.0,0,64.0,64.0,1
266,2012-09-23 16:45:00,0.0,0.0,251.55,0.0,0,251.55,251.55,1
267,2012-09-23 17:00:00,0.0,0.0,124.55,0.0,0,124.55,124.55,1
268,2012-09-23 17:15:00,0.0,0.0,132.55,0.0,0,132.55,132.55,1
269,2012-09-23 17:30:00,0.0,0.0,251.55,0.0,0,251.55,251.55,1
270,2012-09-23 17:45:00,0.0,0.0,251.55,0.0,0,251.55,251.55,1
271,2012-09-23 18:00:00,0.0,0.0,132.55,0.0,0,132.55,132.55,1
272,2012-09-23 18:15:00,0.0,0.0,48.55,9.51,0,9.51,9.51,-1
273,2012-09-23 18:30:00,0.0,0.0,0.0,3.78,0,3.78,3.78,-1
274,2012-09-23 18:45:00,0.0,0.0,0.0,16.57,0,16.57,16.57,-1
275,2012-09-23 19:00:00,0.0,0.0,0.0,23.0,0,23.0,23.0,-1
276,2012-09-23 19:15:00,0.0,0.0,0.0,-2.57,0,-2.57,-2.57,-1
277,2012-09-23 19:30:00,0.0,0.0,0.0,3.98,0,3.98,3.98,-1
278,2012-09-23 19:45:00,0.0,0.0,0.0,-32.57,0,-32.57,-32.57,-1
279,2012-09-23 20:00:00,0.0,0.0,0.0,8.51,0,8.51,8.51,-1
280,2012-09-23 20:15:00,0.0,0.0,51.13,15.0,0,51.13,51.13,1
281,2012-09-23 20:30:00,0.0,0.0,51.13,27.0,0,27.0,27.0,-1
282,2012-09-23 20:45:00,0.0,0.0,0.0,14.57,0,14.57,14.57,-1
283,2012-09-23 21:00:00,0.0,0.0,0.0,1.68,0,1.68,1.68,-1
284,2012-09-23 21:15:00,0.0,0.0,59.36,1.68,0,59.36,59.36,1
285,2012-09-23 21:30:00,0.0,0.0,59.36,-64.57,0,-64.57,-64.57,-1
286,2012-09-23 21:45:00,0.0,0.0,0.0,-64.57,0,-64.57,-64.57,-1
287,2012-09-23 22:00:00,0.0,0.0,0.0,-64.57,0,-64.57,-64.57,-1
288,2012-09-23 22:15:00,0.0,0.0,0.0,35.0,0,35.0,35.0,-1
289,2012-09-23 22:30:00,0.0,0.0,0.0,-217.55,0,-217.55,-217.55,-1
290,2012-09-23 22:45:00,0.0,0.0,0.0,-217.55,0,-217.55,-217.55,-1
291,2012-09-23 23:00:00,0.0,0.0,0.0,-217.55,0,-217.55,-217.55,-1
292,2012-09-23 23:15:00,0.0,0.0,0.0,-149.55,0,-149.55,-149.55,-1
293,2012-09-23 23:30:00,0.0,0.0,0.0,-217.55,0,-217.55,-217.55,-1
294,2012-09-23 23:45:00,0.0,0.0,0.0,-217.55,0,-217.55,-217.55,-1
295,2012-09-24 00:00:00,0.0,0.0,0.0,-15.55,0,-15.55,-15.55,-1
296,2012-09-24 00:15:00,0.0,0.0,0.0,22.55,0,22.55,22.55,-1
297,2012-09-24 00:30:00,0.0,0.0,0.0,5.98,0,5.98,5.98,-1
298,2012-09-24 00:45:00,0.0,0.0,0.0,13.55,0,13.55,13.55,-1
299,2012-09-24 01:00:00,0.0,0.0,0.0,20.55,0,20.55,20.55,-1
300,2012-09-24 01:15:00,0.0,0.0,49.0,20.55,0,49.0,49.0,1
301,2012-09-24 01:30:00,0.0,0.0,49.0,21.29,0,21.29,21.29,-1
302,2012-09-24 01:45:00,0.0,0.0,0.0,-35.55,0,-35.55,-35.55,-1
303,2012-09-24 02:00:00,0.0,0.0,0.0,19.0,0,19.0,19.0,-1
304,2012-09-24 02:15:00,0.0,0.0,0.0,19.0,0,19.0,19.0,-1
305,2012-09-24 02:30:00,0.0,0.0,0.0,30.55,0,30.55,30.55,-1
306,2012-09-24 02:45:00,0.0,0.0,0.0,40.0,0,40.0,40.0,-1
307,2012-09-24 03:00:00,0.0,0.0,0.0,0.0,0,37.15,37.15,0
308,2012-09-24 03:15:00,0.0,0.0,0.0,40.0,0,40.0,40.0,-1
309,2012-09-24 03:30:00,0.0,0.0,0.0,27.0,0,27.0,27.0,-1
310,2012-09-24 03:45:00,0.0,0.0,0.0,40.0,0,40.0,40.0,-1
311,2012-09-24 04:00:00,0.0,0.0,0.0,0.0,0,37.5,37.5,0
312,2012-09-24 04:15:00,0.0,0.0,42.0,0.0,0,42.0,42.0,1
313,2012-09-24 04:30:00,0.0,0.0,54.0,0.0,0,54.0,54.0,1
314,2012-09-24 04:45:00,0.0,0.0,103.82,0.0,0,103.82,103.82,1
315,2012-09-24 05:00:00,0.0,0.0,95.12,40.0,0,95.12,40.0,2
